forum,title,abstract,keywords,authors,pdf,conference,year,venue,original_file,gpt_relevant,gpt_confidence,gpt_relevance_score,gpt_reasoning,gpt_key_aspects
https://openreview.net/forum?id=Ep0TtjVoap,ToRA: A Tool-Integrated Reasoning Agent for Mathematical Problem Solving,"{'value': ""Large language models have made significant progress in various language tasks, yet they still struggle with complex mathematics. In this paper, we propose ToRA a series of Tool-integrated Reasoning Agents designed to solve challenging mathematical problems by seamlessly integrating natural language reasoning with the utilization of external tools (e.g., computation libraries and symbolic solvers), thereby amalgamating the analytical prowess of language and the computational efficiency of tools. To train ToRA, we curate interactive tool-use trajectories on mathematical datasets, apply imitation learning on the annotations, and propose output space shaping to further refine models' reasoning behavior. As a result, ToRA models significantly outperform open-source models on 10 mathematical reasoning datasets across all scales with 13%-19% absolute improvements on average. Notably, ToRA-7B reaches 44.6% on the competition-level dataset MATH, surpassing the best open-source model WizardMath-70B by 22% absolute. ToRA-34B is also the first open-source model that achieves an accuracy exceeding 50% on MATH, which significantly outperforms GPT-4's CoT result, and is competitive with GPT-4 solving problems with programs. Additionally, we conduct a comprehensive analysis of the benefits and remaining challenges of tool interaction for mathematical reasoning, providing valuable insights for future research.""}","['Large Language Models', 'Mathematical Reasoning', 'Tool Learning']",,https://openreview.net{'value': '/pdf/2b0b45b11d0f61912efb1a932fb494d36f7b88e6.pdf'},ICLR,2024,ICLR.cc,data/ICLR/2024/papers.csv,False,0.8,3,"While the paper discusses a reasoning agent (ToRA) that utilizes tool integration for mathematical problem solving, it does not focus on synthetic data generation or data synthesis techniques relevant to agent learning. The primary emphasis is on tool interaction and imitation learning rather than on the use of synthetic data for training agents in the context outlined in the survey.",
https://openreview.net/forum?id=EnXJfQqy0K,Building Cooperative Embodied Agents Modularly with Large Language Models,"In this work, we address challenging multi-agent cooperation problems with decentralized control, raw sensory observations, costly communication, and multi-objective tasks instantiated in various embodied environments. While previous research either presupposes a cost-free communication channel or relies on a centralized controller with shared observations, we harness the commonsense knowledge, reasoning ability, language comprehension, and text generation prowess of LLMs and seamlessly incorporate them into a cognitive-inspired modular framework that integrates with perception, memory, and execution. Thus building a Cooperative Embodied Language Agent CoELA, who can plan, communicate, and cooperate with others to accomplish long-horizon tasks efficiently. Our experiments on C-WAH and TDW-MAT demonstrate that CoELA driven by GPT-4 can surpass strong planning-based methods and exhibit emergent effective communication. Though current Open LMs like LLAMA-2 still underperform, we fine-tune a CoELA with data collected with our agents and show how they can achieve promising performance. We also conducted a user study for human-agent interaction and discovered that CoELA communicating in natural language can earn more trust and cooperate more effectively with humans. Our research underscores the potential of LLMs for future research in multi-agent cooperation. Videos can be found on the project website https://vis-www.cs.umass.edu/Co-LLM-Agents/.","['Large Language Models', 'Embodied Intelligence', 'Multi-Agent Cooperation', 'Human-AI Interaction', 'Communication']",,https://openreview.net{'value': '/pdf/9baa34313f1aea292b16e30697c20766afadddb1.pdf'},ICLR,2024,ICLR.cc,data/ICLR/2024/papers.csv,False,0.8,4,"While the paper discusses multi-agent cooperation and the use of large language models in agent learning, it does not explicitly focus on data synthesis or synthetic data generation techniques. The emphasis is more on communication and cooperation rather than on the synthesis of data for training agents.","Multi-Agent Cooperation, Large Language Models, Embodied Agents, Human-Agent Interaction"
https://openreview.net/forum?id=EHg5GDnyq1,AgentVerse: Facilitating Multi-Agent Collaboration and Exploring Emergent Behaviors,"Autonomous agents empowered by Large Language Models (LLMs) have undergone significant improvements, enabling them to generalize across a broad spectrum of tasks. However, in real-world scenarios, cooperation among individuals is often required to enhance the efficiency and effectiveness of task accomplishment. Hence, inspired by human group dynamics, we propose a multi-agent framework AgentVerse that can effectively orchestrate a collaborative group of expert agents as a greater-than-the-sum-of-its-parts system. Our experiments demonstrate that AgentVerse can proficiently deploy multi-agent groups that outperform a single agent. Extensive experiments on text understanding, reasoning, coding, tool utilization, and embodied AI confirm the effectiveness of AgentVerse. Moreover, our analysis of agent interactions within AgentVerse reveals the emergence of specific collaborative behaviors, contributing to heightened group efficiency. We will release our codebase, AgentVerse, to further facilitate multi-agent research.","['large language mode', 'agent', 'multi-agent']",,https://openreview.net{'value': '/pdf/7c9bd9a841a2ba0c11ea97abb5e982430c2fc95e.pdf'},ICLR,2024,ICLR.cc,data/ICLR/2024/papers.csv,False,0.8,4,"While the paper discusses multi-agent systems and collaboration among agents, it does not explicitly address data synthesis, synthetic data generation, or the use of simulated environments for training. The focus is more on the emergent behaviors and collaboration rather than on learning from synthetic data or enhancing agent performance through data synthesis techniques.","multi-agent systems, collaborative behaviors, agent interactions"
https://openreview.net/forum?id=BqEvdOS1Hs,Enhancing Human Experience in Human-Agent Collaboration: A Human-Centered Modeling Approach Based on Positive Human Gain,"{'value': 'Existing game AI research mainly focuses on enhancing agents\' abilities to win games, but this does not inherently make humans have a better experience when collaborating with these agents. For example, agents may dominate the collaboration and exhibit unintended or detrimental behaviors, leading to poor experiences for their human partners. In other words, most game AI agents are modeled in a ""self-centered"" manner. In this paper, we propose a ""human-centered"" modeling scheme for collaborative agents that aims to enhance the experience of humans. Specifically, we model the experience of humans as the goals they expect to achieve during the task. We expect that agents should learn to enhance the extent to which humans achieve these goals while maintaining agents\' original abilities (e.g., winning games). To achieve this, we propose the Reinforcement Learning from Human Gain (RLHG) approach. The RLHG approach introduces a ""baseline"", which corresponds to the extent to which humans primitively achieve their goals, and encourages agents to learn behaviors that can effectively enhance humans in achieving their goals better. We evaluate the RLHG agent in the popular Multi-player Online Battle Arena (MOBA) game, Honor of Kings, by conducting real-world human-agent tests. Both objective performance and subjective preference results show that the RLHG agent provides participants better gaming experience.'}","['human enhancement', 'human-agent collaboration', 'game playing', 'deep reinforcement learning']",,https://openreview.net{'value': '/pdf/6ce678ca6108e4a85517e2526c83d7d968f7108b.pdf'},ICLR,2024,ICLR.cc,data/ICLR/2024/papers.csv,False,0.8,3,"While the paper discusses a reinforcement learning approach for enhancing human-agent collaboration, it does not focus on data synthesis or synthetic data generation. The primary emphasis is on improving the human experience in collaboration rather than utilizing synthetic data for training agents. Therefore, it does not align with the survey's scope.",
https://openreview.net/forum?id=ADSxCpCu9s,LoTa-Bench: Benchmarking Language-oriented Task Planners for Embodied Agents,"Large language models (LLMs) have recently received considerable attention as alternative solutions for task planning. However, comparing the performance of language-oriented task planners becomes difficult, and there exists a dearth of detailed exploration regarding the effects of various factors such as pre-trained model selection and prompt construction. To address this, we propose a benchmark system for automatically quantifying performance of task planning for home-service embodied agents. Task planners are tested on two pairs of datasets and simulators: 1) ALFRED and AI2-THOR, 2) an extension of Watch-And-Help and VirtualHome. Using the proposed benchmark system, we perform extensive experiments with LLMs and prompts, and explore several enhancements of the baseline planner. We expect that the proposed benchmark tool would accelerate the development of language-oriented task planners.","['task planning', 'language models', 'benchmarking', 'embodied agents', 'home robots']",,https://openreview.net{'value': '/pdf/35abce446ca9b6e7a9136f7c38556084c63538ec.pdf'},ICLR,2024,ICLR.cc,data/ICLR/2024/papers.csv,False,0.8,3,"While the paper discusses embodied agents and task planning, it primarily focuses on benchmarking language-oriented task planners rather than on agent learning methods that utilize data synthesis techniques. There is no clear emphasis on synthetic data generation or data synthesis in the context of training agents.","embodied agents, task planning, benchmarking, language models"
https://openreview.net/forum?id=9JQtrumvg8,"A Real-World WebAgent with Planning, Long Context Understanding, and Program Synthesis","Pre-trained large language models (LLMs) have recently achieved better generalization and sample efficiency in autonomous web automation.
However, the performance on real-world websites has still suffered from (1) open domainness, (2) limited context length, and (3) lack of inductive bias on HTML.
We introduce WebAgent, an LLM-driven agent that learns from self-experience to complete tasks on real websites following natural language instructions.
WebAgent plans ahead by decomposing instructions into canonical sub-instructions, summarizes long HTML documents into task-relevant snippets, and acts on websites via Python programs generated from those.
We design WebAgent with Flan-U-PaLM, for grounded code generation, and HTML-T5, new pre-trained LLMs for long HTML documents using local and global attention mechanisms and a mixture of long-span denoising objectives, for planning and summarization.
We empirically demonstrate that our modular recipe improves the success on real websites by over 50%, and that HTML-T5 is the best model to solve various HTML understanding tasks; achieving 18.7% higher success rate than the prior method on MiniWoB web automation benchmark, and SoTA performance on Mind2Web, an offline task planning evaluation.","['Web Navigation', 'Web Automation', 'Large Language Models', 'Language Model Agents', 'Tool Use', 'Program Synthesis']",,https://openreview.net{'value': '/pdf/0b27823f96e3efd0ed6921aafc4fe4643d1aeec5.pdf'},ICLR,2024,ICLR.cc,data/ICLR/2024/papers.csv,False,0.8,4,"While the paper discusses an agent (WebAgent) that learns from self-experience and utilizes planning and program synthesis, it does not explicitly focus on data synthesis or synthetic data generation techniques. The emphasis is on improving performance on real-world tasks rather than on the use of synthetic data for training or enhancing agent learning. Therefore, it does not align closely with the survey's scope.","agent learning, self-experience, planning, program synthesis"
https://openreview.net/forum?id=8HCARN2hhw,Learning with a Mole: Transferable latent spatial representations for navigation without reconstruction,"Agents navigating in 3D environments require some form of memory, which should hold a compact and actionable representation of the history of observations useful for decision taking and planning. In most end-to-end learning approaches the representation is latent and usually does not have a clearly defined interpretation, whereas classical robotics addresses this with scene reconstruction resulting in some form of map, usually estimated with geometry and sensor models and/or learning. In this work we propose to learn an actionable representation of the scene independently of the targeted downstream task and without explicitly optimizing reconstruction. The learned representation is optimized by a blind auxiliary agent trained to navigate with it on multiple short sub episodes branching out from a waypoint and, most importantly, without any direct visual observation. We argue and show that the blindness property is important and forces the (trained) latent representation to be the only means for planning. With probing experiments we show that the learned representation optimizes navigability and not reconstruction. On downstream tasks we show that it is robust to changes in distribution, in particular the sim2real gap, which we evaluate with a real physical robot in a real office building, significantly improving performance.","['Navigation', 'Embodied AI', 'Perception']",,https://openreview.net{'value': '/pdf/2b5b56f45f498f5877f3de2ea54e150352e0a408.pdf'},ICLR,2024,ICLR.cc,data/ICLR/2024/papers.csv,False,0.8,4,"While the paper discusses agents and their navigation capabilities, it does not explicitly involve data synthesis or synthetic data generation techniques. The focus is on learning representations for navigation without reconstruction, which does not align with the survey's emphasis on synthetic data methods.","Agent navigation, Latent representations, Sim2real gap"
https://openreview.net/forum?id=7M0EzjugaN,Online Continual Learning for Interactive Instruction Following Agents,"In learning an embodied agent executing daily tasks via language directives, the literature largely assumes that the agent learns all training data at the beginning. We argue that such a learning scenario is less realistic, since a robotic agent is supposed to learn the world continuously as it explores and perceives it. To take a step towards a more realistic embodied agent learning scenario, we propose two continual learning setups for embodied agents; learning new behaviors (Behavior Incremental Learning, Behavior-IL) and new environments (Environment Incremental Learning, Environment-IL) For the tasks, previous ‘data prior’ based continual learning methods maintain logits for the past tasks. However, the stored information is often insufficiently learned information and requires task boundary information, which might not always be available. Here, we propose to update them based on confidence scores without task boundary information (i.e., task-free) in a moving average fashion, named Confidence-Aware Moving Average (CAMA). In the proposed challenging Behavior-IL and Environment-IL setups, our simple CAMA outperforms prior arts in our empirical validations by noticeable margins.","['Embodied AI', 'Continual Learning']",,https://openreview.net{'value': '/pdf/9bd1847dd40bdb80227f6ddd6480e1eee45a4999.pdf'},ICLR,2024,ICLR.cc,data/ICLR/2024/papers.csv,False,0.7,3,"While the paper discusses learning in embodied agents and continual learning setups, it does not explicitly involve data synthesis, synthetic data generation, or simulated environments. The focus is on learning new behaviors and environments without the use of synthetic data, which does not align with the survey's scope.","Embodied agents, Continual learning, Behavior Incremental Learning, Environment Incremental Learning"
https://openreview.net/forum?id=22pyNMuIoa,PromptAgent: Strategic Planning with Language Models Enables Expert-level Prompt Optimization,"{'value': ""Expert-level prompts, carefully engineered by human experts who have a deep understanding of both large language models (LLMs) and domain knowledge, are the future of prompting and pivotal to harnessing the full power of advanced LLMs. Discovering such prompts with an automated process remains a sought-after and unresolved challenge. Existing prompt optimization techniques, though automated through iterative sampling, often fall short in injecting domain knowledge and exploring the vast prompt space for complex expert-level prompts efficiently. To address this pressing need and achieve expert-level prompting, we introduce PromptAgent, which autonomously discovers prompts equivalent in quality to those handcrafted by experts. At its core, PromptAgent views prompt optimization as a strategic planning problem and employs a principled planning algorithm (rooted in Monte Carlo Tree Search) to strategically explore the vast expert-level prompt space. PromptAgent interacts with the LLM in a human-like trial-and-error manner during the planning, and injects expert-level knowledge by reflecting on model errors and generating insightful error feedback. This novel formulation allows it to iteratively evaluate intermediate prompts, refine them based on errors, simulate future rewards, and search for high-reward paths leading to expert-level prompts. We apply PromptAgent to 12 tasks spanning three practical domains: BIG-Bench Hard (BBH), domain-expert, and general NLU tasks, showing PromptAgent consistently outperforms strong prompting and prompt optimization baselines by great margins. Our qualitative analysis further emphasizes PromptAgent's capability to distill insightful errors into expert-level prompts.""}","['Large Language Models', 'Expert-level Prompt Optimization', 'Strategic Planning']",,https://openreview.net{'value': '/pdf/d4dbdee0d105cd3020bffdc2f56d99c33429d49c.pdf'},ICLR,2024,ICLR.cc,data/ICLR/2024/papers.csv,False,0.8,3,"The paper focuses on prompt optimization for large language models and does not involve reinforcement learning agents, multi-agent systems, or synthetic data generation in the context of agent learning. While it discusses strategic planning and optimization, it does not align with the survey's focus on agent learning with data synthesis techniques.",
https://openreview.net/forum?id=zAdUB0aCTQ,AgentBench: Evaluating LLMs as Agents,"{'value': ""The potential of Large Language Model (LLM) as agents has been widely acknowledged recently.\nThus, there is an urgent need to quantitatively evaluate LLMs as agents on challenging tasks in interactive environments.\nWe present AgentBench, a multi-dimensional benchmark that consists of 8 distinct environments to assess LLM-as-Agent's reasoning and decision-making abilities.\nOur extensive test over 29 API-based and open-sourced (OSS) LLMs shows that, while top commercial LLMs present a strong ability of acting as agents in complex environments, there is a significant disparity in performance between them and many OSS competitors that are no larger than 70B.\nWe identify the typical reasons of failures in environments and LLMs, showing that poor long-term reasoning, decision-making, and instruction following abilities are the main obstacles for developing usable LLM agents.\nImproving instruction following and training on high quality multi-round alignment data could improve agent performance.\nAnd different from existing assumptions, training on code present ambivalent impacts on different agent tasks.\nDatasets, environments, and an integrated evaluation package for AgentBench are released at https://github.com/THUDM/AgentBench.""}","['Large language models', 'Autonomous agents', 'Reasoning', 'Evaluation', 'Benchmark']",,https://openreview.net{'value': '/pdf/6eee0bd1fd98c135372baedb2a5644233a013bb2.pdf'},ICLR,2024,ICLR.cc,data/ICLR/2024/papers.csv,False,0.8,4,"While the paper discusses agents, specifically Large Language Models (LLMs) acting as agents, it does not focus on data synthesis or synthetic data generation techniques. The evaluation of LLMs in interactive environments does not align with the survey's emphasis on agent learning methods that utilize synthetic data for training or improvement.","Large Language Models, Autonomous agents, Evaluation, Benchmark"
https://openreview.net/forum?id=z6KS9D1dxt,Byzantine Robust Cooperative Multi-Agent Reinforcement Learning as a Bayesian Game,"In this study, we explore the robustness of cooperative multi-agent reinforcement learning (c-MARL) against Byzantine failures, where any agent can enact arbitrary, worst-case actions due to malfunction or adversarial attack. To address the uncertainty that any agent can be adversarial, we propose a Bayesian Adversarial Robust Dec-POMDP (BARDec-POMDP) framework, which views Byzantine adversaries as nature-dictated types, represented by a separate transition. This allows agents to learn policies grounded on their posterior beliefs about the type of other agents, fostering collaboration with identified allies and minimizing vulnerability to adversarial manipulation. We define the optimal solution to the BARDec-POMDP as an ex interim robust Markov perfect Bayesian equilibrium, which we proof to exist and the corresponding policy weakly dominates previous approaches as time goes to infinity. To realize this equilibrium, we put forward a two-timescale actor-critic algorithm with almost sure convergence under specific conditions. Experiments on matrix game, Level-based Foraging and StarCraft II indicate that, our method successfully acquires intricate micromanagement skills and adaptively aligns with allies under worst-case perturbations, showing resilience against non-oblivious adversaries, random allies, observation-based attacks, and transfer-based attacks.","['Multi-agent reinforcement learning', 'Robustness', 'Game Theory', 'Adversarial Attack']",,https://openreview.net{'value': '/pdf/ae82041a50b5244c3cc55d71579b529584e36982.pdf'},ICLR,2024,ICLR.cc,data/ICLR/2024/papers.csv,False,0.8,4,"While the paper discusses multi-agent reinforcement learning and addresses robustness against adversarial actions, it does not focus on data synthesis or synthetic data generation techniques. The primary emphasis is on the robustness of agents in adversarial settings rather than on utilizing synthetic data for training or improving agent performance.","Multi-agent reinforcement learning, Robustness, Adversarial Attack"
https://openreview.net/forum?id=yoVq2BGQdP,Achieving Fairness in Multi-Agent MDP Using Reinforcement Learning,"{'value': ""Fairness plays a crucial role in various multi-agent systems (e.g., communication networks, financial markets, etc.). Many multi-agent dynamical interactions can be cast as Markov Decision Processes (MDPs). While existing research has focused on studying fairness in known environments, the exploration of fairness in such systems for unknown environments remains open. In this paper, we propose a  Reinforcement Learning (RL) approach to achieve fairness in multi-agent finite-horizon episodic MDPs. Instead of maximizing the sum of individual agents' value functions, we introduce a fairness function that ensures equitable rewards across agents. Since the classical Bellman's equation does not hold when the sum of individual value functions is not maximized, we cannot use traditional approaches. Instead, in order to explore, we maintain a confidence bound of the unknown environment and then propose an online convex optimization based approach to obtain a policy constrained to this confidence region. We show that such an approach achieves sub-linear regret in terms of the number of episodes. Additionally, we provide a probably approximately correct (PAC) guarantee based on the obtained regret bound. We also propose an offline RL algorithm and bound the optimality gap with respect to the optimal fair solution. To mitigate computational complexity, we introduce a policy-gradient type method for the fair objective. Simulation experiments also demonstrate the efficacy of our approach.""}","['Fairness', 'Multi-Agent Reinforcement Learning', 'Markov Decision Process']",,https://openreview.net{'value': '/pdf/832d7ea57a154b15de9382f6f8db49dad34bc05e.pdf'},ICLR,2024,ICLR.cc,data/ICLR/2024/papers.csv,False,0.8,4,"While the paper discusses multi-agent reinforcement learning and proposes methods for achieving fairness in multi-agent systems, it does not explicitly involve data synthesis, synthetic data generation, or simulated data. The focus is primarily on fairness in unknown environments rather than on the use of synthetic data for training agents.","Multi-Agent Reinforcement Learning, Fairness in MDPs, Unknown Environments"
https://openreview.net/forum?id=wFWuX1Fhtj,On the Hardness of Constrained Cooperative Multi-Agent Reinforcement Learning,"Constrained cooperative multi-agent reinforcement learning (MARL) is an emerging learning framework that has been widely applied to manage multi-agent systems, and many primal-dual type algorithms have been developed for it. However, the convergence of primal-dual algorithms crucially relies on strong duality -- a condition that has not been formally proved in constrained cooperative MARL. In this work, we prove that strong duality fails to hold in constrained cooperative MARL, by revealing a nonconvex quadratic type constraint on the occupation measure induced by the product policy. Consequently, our reanalysis of the primal-dual algorithm shows that its convergence rate is hindered by the nonzero duality gap. Then, we propose a decentralized primal approach for constrained cooperative MARL to avoid the duality gap, and our analysis shows that its convergence is hindered by another gap induced by the advantage functions. Moreover, we compare these two types of algorithms via concrete examples, and show that neither of them always outperforms the other one. Our study reveals that constrained cooperative MARL is generally a challenging and highly nonconvex problem, and its fundamental structure is very different from that of single-agent constrained RL.","['Multi-Agent Reinforcement Learning', 'Constrained reinforcement learning', 'Primal-Dual', 'Duality gap', 'Primal algorithm']",,https://openreview.net{'value': '/pdf/fbb1a9eec51b42b14f0f37676f9db8b154cbc9d2.pdf'},ICLR,2024,ICLR.cc,data/ICLR/2024/papers.csv,False,0.8,3,"While the paper discusses multi-agent reinforcement learning (MARL), it focuses on the theoretical aspects of constrained cooperative MARL and the convergence of algorithms rather than on data synthesis or synthetic data generation. There is no mention of synthetic data or its application in training agents, which is a key requirement for inclusion in the survey.","Multi-Agent Reinforcement Learning, Constrained reinforcement learning, Theoretical analysis of algorithms"
https://openreview.net/forum?id=vZZ4hhniJU,Learning Multi-Agent Communication with Contrastive Learning,"Communication is a powerful tool for coordination in multi-agent RL. But inducing an effective, common language is a difficult challenge, particularly in the decentralized setting. In this work, we introduce an alternative perspective where communicative messages sent between agents are considered as different incomplete views of the environment state. By examining the relationship between messages sent and received, we propose to learn to communicate using contrastive learning to maximize the mutual information between messages of a given trajectory. In communication-essential environments, our method outperforms previous work in both performance and learning speed. Using qualitative metrics and representation probing, we show that our method induces more symmetric communication and captures global state information from the environment. Overall, we show the power of contrastive learning and the importance of leveraging messages as encodings for effective communication.","['Multi-Agent Reinforcement Learning', 'Emergent Communication', 'Contrastive Learning']",,https://openreview.net{'value': '/pdf/2c9dcdc69b3da56a7ebdec7279ee8bc8087b5c39.pdf'},ICLR,2024,ICLR.cc,data/ICLR/2024/papers.csv,False,0.8,4,"While the paper discusses multi-agent reinforcement learning and communication, it does not explicitly involve data synthesis or synthetic data generation techniques. The focus is on learning communication strategies rather than utilizing synthetic data for training agents.","Multi-Agent Reinforcement Learning, Emergent Communication, Contrastive Learning"
https://openreview.net/forum?id=tmqOhBC4a5,Maximum Entropy Heterogeneous-Agent Reinforcement Learning,"*Multi-agent reinforcement learning* (MARL) has been shown effective for cooperative games in recent years. However, existing state-of-the-art methods face challenges related to sample complexity, training instability, and the risk of converging to a suboptimal Nash Equilibrium. In this paper, we propose a unified framework for learning \emph{stochastic} policies to resolve these issues. We embed cooperative MARL problems into probabilistic graphical models, from which we derive the maximum entropy (MaxEnt) objective for MARL. Based on the MaxEnt framework, we propose *Heterogeneous-Agent Soft Actor-Critic* (HASAC) algorithm. Theoretically, we prove the monotonic improvement and convergence to *quantal response equilibrium* (QRE) properties of HASAC. Furthermore, we generalize a unified template for MaxEnt algorithmic design named *Maximum Entropy Heterogeneous-Agent Mirror Learning* (MEHAML), which provides any induced method with the same guarantees as HASAC. We evaluate HASAC on six benchmarks: Bi-DexHands, Multi-Agent MuJoCo, StarCraft Multi-Agent Challenge, Google Research Football, Multi-Agent Particle Environment, and Light Aircraft Game. Results show that HASAC consistently outperforms strong baselines, exhibiting better sample efficiency, robustness, and sufficient exploration.","['cooperative multi-agent reinforcement learning', 'heterogeneous-agent soft actor-critic', 'maximum entropy heterogeneous-agent mirror learning']",,https://openreview.net{'value': '/pdf/82bacc9b0a9551bf4922e43270f4c315044f70af.pdf'},ICLR,2024,ICLR.cc,data/ICLR/2024/papers.csv,False,0.8,4,"While the paper discusses multi-agent reinforcement learning and proposes a new algorithm for improving agent performance, it does not explicitly address data synthesis, synthetic data generation, or the use of simulated environments. The focus is primarily on algorithmic improvements and theoretical guarantees rather than on the synthesis of data for training agents.","multi-agent reinforcement learning, maximum entropy framework, algorithmic design"
https://openreview.net/forum?id=s9z0HzWJJp,SocioDojo: Building Lifelong Analytical Agents with Real-world Text and Time Series,"{'value': 'We introduce SocioDojo, an open-ended lifelong learning environment for developing ready-to-deploy autonomous agents capable of performing human-like analysis and decision-making on societal topics such as economics, finance, politics, and culture. It consists of (1) information sources from news, social media, reports, etc., (2) a knowledge base built from books, journals, and encyclopedias, plus a toolbox of Internet and knowledge graph search interfaces, (3) 30K high-quality time series in finance, economy, society, and polls, which support a novel task called ""hyperportfolio"", that can reliably and scalably evaluate societal analysis and decision-making power of agents, inspired by portfolio optimization with time series as assets to ""invest"". We also propose a novel Analyst-Assistant-Actuator architecture for the hyperportfolio task, and a Hypothesis & Proof prompting for producing in-depth analyses on input news, articles, etc. to assist decision-making. We perform experiments and ablation studies to explore the factors that impact performance. The results show that our proposed method achieves improvements of 32.4% and 30.4% compared to the state-of-the-art method in the two experimental settings.'}","['Large Langauge Models', 'Agent', 'Prompt Tunning', 'Time series forcasting']",,https://openreview.net{'value': '/pdf/473beb76f232cb31d5e4d7594a17375a1347cef9.pdf'},ICLR,2024,ICLR.cc,data/ICLR/2024/papers.csv,False,0.8,4,"While the paper discusses autonomous agents and their decision-making capabilities, it does not explicitly focus on data synthesis or synthetic data generation techniques. The emphasis is on real-world data sources and time series analysis rather than synthetic data for training agents. Therefore, it does not align closely with the survey's focus on agent learning with data synthesis.","autonomous agents, real-world data, time series analysis"
https://openreview.net/forum?id=pAoqRlTBtY,Causal Modelling Agents: Causal Graph Discovery through Synergising Metadata- and Data-driven Reasoning,"{'value': ""Scientific discovery hinges on the effective integration of metadata, which refers to a set of 'cognitive' operations such as determining what information is relevant for inquiry, and data, which encompasses physical operations such as observation and experimentation. This paper introduces the Causal Modelling Agent (CMA), a novel framework that synergizes the metadata-based reasoning capabilities of Large Language Models (LLMs) with the data-driven modelling of Deep Structural Causal Models (DSCMs) for the task of causal discovery. We evaluate the CMA's performance on a number of benchmarks, as well as on the real-world task of modelling the clinical and radiological phenotype of Alzheimer's Disease (AD). Our experimental results indicate that the CMA can outperform previous data-driven or metadata-driven approaches to causal discovery. In our real-world application, we use the CMA to derive new insights into the causal relationships among biomarkers of AD.""}","['Causal Reasoning', 'Causal Discovery', 'Structural Causal Models', 'Large Language Models']",,https://openreview.net{'value': '/pdf/62fc3766e10c6f5fa2f2a9b44b46098519f89596.pdf'},ICLR,2024,ICLR.cc,data/ICLR/2024/papers.csv,False,0.8,3,"While the paper discusses a novel framework involving agents for causal discovery, it does not focus on agent learning methods that utilize data synthesis techniques. The emphasis is on causal reasoning and metadata integration rather than on synthetic data generation or training agents with synthetic data.",
https://openreview.net/forum?id=oQKKlzxV1o,Online Information Acquisition: Hiring Multiple Agents,"{'value': ""We investigate the mechanism design problem faced by a principal who hires \\emph{multiple} agents to gather and report costly information. Then, the principal exploits the  information to make an informed decision.  We model this problem as a game, where the principal announces a mechanism consisting in action recommendations and a payment function, a.k.a. scoring rule. Then, each agent chooses an effort level and receives partial information about an underlying state of nature based on the effort. Finally, the agents report the information (possibly non-truthfully), the principal takes a decision based on this information, and the agents are paid according to the scoring rule. While previous work focuses on single-agent problems, we consider multi-agents settings. This poses the challenge of coordinating the agents' efforts and aggregating correlated information. Indeed, we show that optimal mechanisms must correlate agents' efforts, which introduces externalities among the agents, and hence complex incentive compatibility constraints and equilibrium selection problems. First, we design a polynomial-time algorithm to find an optimal incentive compatible mechanism. Then, we study an online problem, where the principal repeatedly interacts with a group of unknown agents. We design a no-regret algorithm that provides $\\widetilde{\\mathcal{O}}(T^{2/3})$ regret with respect to an optimal mechanism, matching the state-of-the-art bound for single-agent settings.""}","['online learning', 'information acquisition', 'mechanism design']",,https://openreview.net{'value': '/pdf/83fcb8ac23e715a1b18621cd00f0a8a7d023dc7a.pdf'},ICLR,2024,ICLR.cc,data/ICLR/2024/papers.csv,False,0.9,3,"While the paper discusses multi-agent systems and the coordination of agents, it primarily focuses on mechanism design and information acquisition rather than on agent learning methods that utilize data synthesis techniques. There is no mention of synthetic data generation or its application in training agents, which is a key aspect of the survey topic.","multi-agent systems, information acquisition, mechanism design"
https://openreview.net/forum?id=oKn9c6ytLx,WebArena: A Realistic Web Environment for Building Autonomous Agents,"With advances in generative AI, there is now potential for autonomous agents to manage daily tasks via natural language commands. However, current agents are primarily created and tested in simplified synthetic environments, leading to a disconnect with real-world scenarios. In this paper, we build an environment for language-guided agents that is highly realistic and reproducible. Specifically, we focus on agents that perform tasks on the web, and create an environment with fully functional websites from four common domains: e-commerce, social forum discussions, collaborative software development, and content management. Our environment is enriched with tools (e.g., a map) and external knowledge bases (e.g., user manuals) to encourage human-like task-solving. Building upon our environment, we release a set of benchmark tasks focusing on evaluating the functional correctness of task completions. The tasks in our benchmark are diverse, long-horizon, and designed to emulate tasks that humans routinely perform on the internet. We experiment with several baseline agents, integrating recent techniques such as reasoning before acting.  The results demonstrate that solving complex tasks is challenging: our best GPT-4-based agent only achieves an end-to-end task success rate of 14.41%, significantly lower than the human performance of 78.24%. These results highlight the need for further development of robust agents, that current state-of-the-art large language models are far from perfect performance in these real-life tasks, and that \ours can be used to measure such progress.\footnote{Code, data, environment reproduction instructions, video demonstrations are available in the supplementary.}",['language-guided agents; web automation; benchmark'],,https://openreview.net{'value': '/pdf/384c500abb2b5adc4f3c40956a267477925c4b94.pdf'},ICLR,2024,ICLR.cc,data/ICLR/2024/papers.csv,False,0.8,4,"While the paper discusses autonomous agents and their performance in a realistic web environment, it does not focus on data synthesis or synthetic data generation techniques. The emphasis is on creating a realistic environment rather than utilizing synthetic data for training or improving agent performance, which is a key aspect of the survey topic.","autonomous agents, realistic environment, benchmark tasks"
